timestamp,temperature_c,machine_speed_rpm,production_quality_score,vibration_level_mm_s,energy_consumption_kwh,is_optimal,hour,day,day_of_week,week,shift,temperature_c_roll_mean,temperature_c_roll_std,machine_speed_rpm_roll_mean,machine_speed_rpm_roll_std,production_quality_score_roll_mean,production_quality_score_roll_std,vibration_level_mm_s_roll_mean,vibration_level_mm_s_roll_std,energy_consumption_kwh_roll_mean,energy_consumption_kwh_roll_std,efficiency_ratio,energy_per_rpm
2025-04-01 10:04:00,73.39,1527,8.38,0.07,1.78,0,10,1,Tuesday,14,Morning,74.683,1.8213,1501.6167,24.5489,8.5538,0.2732,0.0653,0.0187,1.447,0.3078,4.7079,0.001166
2025-04-01 10:05:00,73.65,1522,8.39,0.05,1.77,0,10,1,Tuesday,14,Morning,74.6692,1.826,1501.2167,24.0029,8.5523,0.2738,0.0647,0.0185,1.4592,0.3059,4.7401,0.001163
2025-04-01 10:06:00,73.39,1456,8.08,0.08,1.91,0,10,1,Tuesday,14,Morning,74.6507,1.8333,1500.8667,24.5097,8.5393,0.2775,0.0648,0.0186,1.4608,0.3081,4.2304,0.001312
2025-04-01 10:07:00,75.46,1481,8.65,0.06,1.27,1,10,1,Tuesday,14,Morning,74.71,1.8001,1500.9833,24.3961,8.5385,0.277,0.065,0.0185,1.4617,0.3075,6.811,0.000858
2025-04-01 10:08:00,73.32,1457,8.73,0.08,1.47,0,10,1,Tuesday,14,Morning,74.7165,1.7943,1500.8333,24.6413,8.5417,0.2781,0.0657,0.0184,1.4687,0.3027,5.9388,0.001009
2025-04-01 10:09:00,72.69,1517,8.24,0.08,1.39,0,10,1,Tuesday,14,Morning,74.7122,1.7989,1501.0833,24.7292,8.531,0.2772,0.0658,0.0184,1.4675,0.3029,5.9281,0.000916
2025-04-01 10:10:00,76.91,1517,8.17,0.08,1.36,0,10,1,Tuesday,14,Morning,74.7078,1.7932,1501.7333,24.6245,8.5327,0.2747,0.0658,0.0184,1.4718,0.2994,6.0074,0.000897
2025-04-01 10:11:00,77.66,1490,8.53,0.09,1.71,0,10,1,Tuesday,14,Morning,74.7878,1.8163,1501.8667,24.5374,8.5393,0.2696,0.0663,0.0187,1.472,0.2995,4.9883,0.001148
2025-04-01 10:12:00,74.03,1478,8.03,0.08,1.92,0,10,1,Tuesday,14,Morning,74.738,1.7949,1501.0667,24.5197,8.5333,0.2768,0.0672,0.0181,1.4753,0.3034,4.1823,0.001299
2025-04-01 10:13:00,73.23,1489,8.85,0.08,1.24,0,10,1,Tuesday,14,Morning,74.6992,1.802,1501.2167,24.416,8.5342,0.2777,0.0678,0.0179,1.4677,0.3034,7.1371,0.000833
2025-04-01 10:14:00,74.85,1537,8.99,0.07,1.81,0,10,1,Tuesday,14,Morning,74.7133,1.7997,1501.6333,24.8132,8.5383,0.2827,0.0682,0.0177,1.4697,0.3053,4.9669,0.001178
2025-04-01 10:15:00,76.94,1451,8.43,0.06,1.14,0,10,1,Tuesday,14,Morning,74.7633,1.8195,1500.4667,25.5226,8.5442,0.2766,0.0678,0.0177,1.472,0.3022,7.3947,0.000786
2025-04-01 10:16:00,75.04,1475,8.28,0.1,1.86,0,10,1,Tuesday,14,Morning,74.7998,1.8023,1499.8,25.6586,8.535,0.2761,0.0685,0.0181,1.4697,0.2986,4.4516,0.001261
2025-04-01 10:17:00,74.43,1464,8.44,0.08,1.71,0,10,1,Tuesday,14,Morning,74.8287,1.7819,1499.0333,26.0332,8.5283,0.2734,0.0688,0.0181,1.4772,0.2989,4.9357,0.001168
2025-04-01 10:18:00,70.92,1504,8.69,0.04,1.05,0,10,1,Tuesday,14,Morning,74.7332,1.8353,1499.0333,26.0332,8.5305,0.2742,0.0682,0.0185,1.4692,0.3038,8.2762,0.000698
2025-04-01 10:19:00,74.97,1513,8.31,0.04,1.51,1,10,1,Tuesday,14,Morning,74.7277,1.8341,1499.1833,26.0882,8.5285,0.2754,0.0673,0.0186,1.4762,0.2997,5.5033,0.000998
2025-04-01 10:20:00,76.85,1541,8.25,0.1,1.19,0,10,1,Tuesday,14,Morning,74.7443,1.849,1499.65,26.5852,8.5222,0.2774,0.0683,0.0187,1.4717,0.302,6.9328,0.000772
2025-04-01 10:21:00,74.68,1483,8.54,0.04,1.62,1,10,1,Tuesday,14,Morning,74.7205,1.8403,1498.7167,26.1599,8.5178,0.275,0.0682,0.0189,1.4777,0.3013,5.2716,0.001092
2025-04-01 10:22:00,73.41,1505,8.84,0.09,1.09,0,10,1,Tuesday,14,Morning,74.6605,1.823,1499.2833,25.9165,8.5212,0.2777,0.069,0.0187,1.4667,0.3032,8.1101,0.000724
2025-04-01 10:23:00,75.81,1541,8.64,0.04,1.88,0,10,1,Tuesday,14,Morning,74.7087,1.8143,1500.6167,25.9714,8.522,0.278,0.0688,0.019,1.4808,0.3023,4.5957,0.00122
2025-04-01 10:24:00,73.7,1532,8.14,0.09,1.46,0,10,1,Tuesday,14,Morning,74.6015,1.6731,1500.6167,25.9714,8.5118,0.2806,0.0688,0.019,1.4772,0.3012,5.5753,0.000953
2025-04-01 10:25:00,75.93,1495,8.21,0.04,1.62,1,10,1,Tuesday,14,Morning,74.6375,1.6781,1500.5,25.9808,8.5145,0.2769,0.0678,0.0189,1.4745,0.2992,5.0679,0.001084
2025-04-01 10:26:00,74.05,1533,8.23,0.07,1.91,0,10,1,Tuesday,14,Morning,74.5962,1.6612,1501.0833,26.3145,8.5123,0.2786,0.0682,0.0187,1.4888,0.2991,4.3089,0.001246
2025-04-01 10:27:00,80.11,1523,8.22,0.03,1.84,0,10,1,Tuesday,14,Morning,74.6755,1.8052,1501.4833,26.4642,8.514,0.2765,0.0678,0.0192,1.4897,0.3,4.4674,0.001208
2025-04-01 10:28:00,71.73,1508,8.03,0.06,1.25,0,10,1,Tuesday,14,Morning,74.6735,1.8085,1501.5,26.4681,8.5055,0.2835,0.0675,0.0192,1.4813,0.2996,6.424,0.000829
2025-04-01 10:29:00,75.83,1510,8.52,0.05,1.51,1,10,1,Tuesday,14,Morning,74.6872,1.8141,1501.95,26.3776,8.5002,0.2801,0.0672,0.0193,1.4802,0.2994,5.6424,0.001
2025-04-01 10:30:00,74.95,1489,8.59,0.07,1.47,0,10,1,Tuesday,14,Morning,74.7225,1.7979,1501.7333,26.4305,8.4977,0.2786,0.0672,0.0193,1.4747,0.2964,5.8435,0.000987
2025-04-01 10:31:00,72.04,1499,8.21,0.1,1.39,0,10,1,Tuesday,14,Morning,74.711,1.813,1501.2333,26.1886,8.4867,0.2766,0.0678,0.0198,1.4747,0.2964,5.9065,0.000927
2025-04-01 10:32:00,75.01,1470,8.53,0.05,1.4,0,10,1,Tuesday,14,Morning,74.7207,1.8131,1500.4833,26.4309,8.484,0.2754,0.067,0.0194,1.4712,0.296,6.0929,0.000952
2025-04-01 10:33:00,74.09,1482,8.08,0.05,1.1,1,10,1,Tuesday,14,Morning,74.707,1.8147,1500.6833,26.2411,8.48,0.2795,0.0668,0.0195,1.4613,0.2984,7.3455,0.000742
2025-04-01 10:34:00,72.09,1468,8.33,0.03,1.52,0,10,1,Tuesday,14,Morning,74.6615,1.8458,1499.5833,26.2041,8.4813,0.2786,0.0662,0.0201,1.4652,0.2976,5.4803,0.001035
2025-04-01 10:35:00,78.74,1505,8.75,0.09,1.55,0,10,1,Tuesday,14,Morning,74.7312,1.9193,1499.1333,25.8676,8.4855,0.2808,0.066,0.0198,1.4705,0.2962,5.6452,0.00103
2025-04-01 10:36:00,74.5,1497,8.09,0.06,1.35,1,10,1,Tuesday,14,Morning,74.6738,1.8726,1498.3833,25.2487,8.4823,0.2842,0.0663,0.0196,1.4702,0.2963,5.9926,0.000902
2025-04-01 10:37:00,75.76,1459,8.21,0.05,1.88,0,10,1,Tuesday,14,Morning,74.6573,1.8583,1498.3833,25.2487,8.4773,0.2863,0.0662,0.0197,1.4847,0.2947,4.367,0.001289
2025-04-01 10:38:00,74.91,1512,8.81,0.07,1.02,0,10,1,Tuesday,14,Morning,74.6787,1.8537,1498.55,25.3059,8.4743,0.2818,0.0667,0.0194,1.4683,0.2928,8.6373,0.000675
2025-04-01 10:39:00,75.32,1452,8.76,0.03,1.15,0,10,1,Tuesday,14,Morning,74.6965,1.8546,1497.5167,25.9226,8.4825,0.2828,0.0658,0.0199,1.4612,0.2953,7.6174,0.000792
2025-04-01 10:40:00,73.7,1517,8.69,0.04,1.7,0,10,1,Tuesday,14,Morning,74.681,1.8591,1498.1,25.9613,8.4783,0.2778,0.0657,0.02,1.47,0.2944,5.1118,0.001121
2025-04-01 10:41:00,74.28,1516,8.81,0.09,1.7,0,10,1,Tuesday,14,Morning,74.677,1.8597,1498.1667,26.0027,8.4807,0.28,0.0663,0.0202,1.4775,0.2944,5.1824,0.001121
2025-04-01 10:42:00,78.22,1493,8.59,0.06,1.29,0,10,1,Tuesday,14,Morning,74.762,1.9034,1498.3833,25.9027,8.4765,0.2764,0.0663,0.0202,1.4673,0.2901,6.6589,0.000864
2025-04-01 10:43:00,73.22,1458,8.78,0.07,1.95,0,10,1,Tuesday,14,Morning,74.7138,1.9052,1498.5,25.7007,8.4843,0.2782,0.0668,0.0199,1.469,0.2926,4.5026,0.001337
2025-04-01 10:44:00,74.67,1523,8.68,0.06,1.28,1,10,1,Tuesday,14,Morning,74.6937,1.8991,1498.0667,25.0456,8.4845,0.2784,0.0668,0.0199,1.4678,0.2932,6.7812,0.00084
2025-04-01 10:45:00,77.45,1480,8.63,0.05,1.08,0,10,1,Tuesday,14,Morning,74.7202,1.9265,1497.7333,25.1523,8.4882,0.2788,0.0667,0.02,1.466,0.2953,7.9907,0.00073
2025-04-01 10:46:00,75.94,1478,8.12,0.1,1.2,0,10,1,Tuesday,14,Morning,74.7655,1.9226,1497.3,25.2662,8.485,0.2819,0.0673,0.0204,1.4613,0.2973,6.7667,0.000812
2025-04-01 10:47:00,74.46,1469,8.49,0.07,1.43,0,10,1,Tuesday,14,Morning,74.7808,1.9163,1497.0833,25.4547,8.4783,0.2769,0.0672,0.0203,1.4555,0.2944,5.9371,0.000973
2025-04-01 10:48:00,75.31,1540,8.84,0.08,1.94,0,10,1,Tuesday,14,Morning,74.79,1.9176,1497.2833,25.7472,8.4855,0.2806,0.067,0.0202,1.465,0.3007,4.5567,0.00126
2025-04-01 10:49:00,73.36,1488,8.69,0.04,1.21,0,10,1,Tuesday,14,Morning,74.8028,1.9051,1497.3333,25.7258,8.4927,0.2802,0.067,0.0202,1.4673,0.2981,7.1818,0.000813
2025-04-01 10:50:00,72.45,1455,8.25,0.04,1.44,0,10,1,Tuesday,14,Morning,74.7432,1.922,1497.2833,25.8064,8.4908,0.2815,0.0667,0.0205,1.473,0.2942,5.7292,0.00099
2025-04-01 10:51:00,74.95,1525,8.18,0.07,1.07,0,10,1,Tuesday,14,Morning,74.6838,1.8576,1497.4,25.9172,8.4783,0.2783,0.0662,0.02,1.4627,0.2973,7.6449,0.000702
2025-04-01 10:53:00,75.04,1474,8.64,0.03,1.53,0,10,1,Tuesday,14,Morning,74.6341,1.8373,1496.2712,25.693,8.4758,0.2749,0.0654,0.0204,1.4781,0.289,5.6471,0.001038
2025-04-01 10:54:00,74.28,1452,8.57,0.08,1.54,0,10,1,Tuesday,14,Morning,74.6395,1.8357,1495.1525,26.1632,8.4839,0.2704,0.0658,0.0204,1.471,0.282,5.5649,0.001061
2025-04-01 10:55:00,78.96,1458,8.05,0.06,1.11,0,10,1,Tuesday,14,Morning,74.6639,1.8836,1494.4746,26.6027,8.4763,0.2762,0.0654,0.0204,1.4608,0.2841,7.2523,0.000761
2025-04-01 10:56:00,76.2,1520,8.59,0.1,1.68,0,10,1,Tuesday,14,Morning,74.7224,1.8767,1494.661,26.7444,8.4739,0.2746,0.0656,0.0206,1.4703,0.2819,5.1131,0.001105
2025-04-01 10:57:00,72.31,1518,9.0,0.07,1.28,0,10,1,Tuesday,14,Morning,74.6825,1.9028,1495.322,26.8325,8.4751,0.2767,0.0658,0.0206,1.4649,0.2824,7.0312,0.000843
2025-04-01 10:58:00,75.35,1535,8.15,0.05,1.46,0,10,1,Tuesday,14,Morning,74.6844,1.9034,1495.8814,27.3137,8.4649,0.2775,0.0654,0.0207,1.4653,0.2824,5.5822,0.000951
2025-04-01 10:59:00,73.84,1490,8.0,0.1,1.77,0,10,1,Tuesday,14,Morning,74.7081,1.8836,1495.6441,27.3027,8.4485,0.2757,0.0656,0.0209,1.4754,0.2824,4.5198,0.001188
2025-04-01 11:00:00,73.91,1549,8.32,0.06,2.0,0,11,1,Tuesday,14,Morning,74.7,1.886,1496.2712,28.0982,8.4505,0.2743,0.0656,0.0209,1.4895,0.2875,4.16,0.001291
2025-04-01 11:01:00,75.51,1489,8.41,0.07,1.35,0,11,1,Tuesday,14,Morning,74.7744,1.8281,1496.4407,28.0223,8.4551,0.2713,0.0654,0.0209,1.4939,0.2832,6.2296,0.000907
2025-04-01 11:02:00,76.23,1519,8.0,0.09,1.21,0,11,1,Tuesday,14,Morning,74.8336,1.8175,1496.3729,27.9617,8.4437,0.2761,0.0663,0.0208,1.4937,0.2834,6.6116,0.000797
2025-04-01 11:03:00,74.16,1483,8.59,0.1,1.26,0,11,1,Tuesday,14,Morning,74.8168,1.8191,1496.7966,27.5567,8.4447,0.2766,0.0666,0.0212,1.4844,0.2819,6.8175,0.00085
2025-04-01 11:04:00,73.24,1547,8.57,0.06,1.52,0,11,1,Tuesday,14,Morning,74.8142,1.8213,1497.1356,28.0532,8.448,0.2769,0.0664,0.0212,1.48,0.2792,5.6382,0.000983
2025-04-01 11:05:00,75.84,1500,8.24,0.03,1.33,1,11,1,Tuesday,14,Morning,74.8514,1.8194,1496.7627,27.8626,8.4454,0.2781,0.0661,0.0217,1.4725,0.2772,6.1955,0.000887
2025-04-01 11:07:00,73.79,1514,8.73,0.06,1.49,0,11,1,Tuesday,14,Morning,74.8478,1.8287,1498.0345,27.5681,8.4531,0.2775,0.0659,0.0218,1.4688,0.2722,5.8591,0.000984
2025-04-01 11:08:00,76.61,1488,8.37,0.1,1.39,0,11,1,Tuesday,14,Morning,74.9045,1.8315,1498.569,27.0543,8.4469,0.2752,0.0662,0.0222,1.4674,0.2724,6.0216,0.000934
2025-04-01 11:09:00,76.54,1518,8.19,0.07,1.95,0,11,1,Tuesday,14,Morning,74.9709,1.8196,1498.5862,27.0665,8.446,0.2759,0.066,0.0221,1.4771,0.2794,4.2,0.001285
2025-04-01 11:10:00,76.59,1526,8.71,0.05,1.39,0,11,1,Tuesday,14,Morning,74.9653,1.8141,1498.7414,27.1994,8.4553,0.2756,0.0655,0.0221,1.4776,0.2792,6.2662,0.000911
2025-04-01 11:11:00,77.09,1487,9.0,0.09,1.06,0,11,1,Tuesday,14,Morning,74.9555,1.8007,1498.6897,27.2192,8.4634,0.2846,0.0655,0.0221,1.4664,0.2828,8.4906,0.000713
2025-04-01 11:12:00,76.34,1512,8.17,0.03,1.48,0,11,1,Tuesday,14,Morning,74.9953,1.8054,1499.2759,27.1318,8.4659,0.2814,0.0647,0.0225,1.4588,0.2762,5.5203,0.000979
2025-04-01 11:13:00,72.9,1504,8.82,0.06,1.17,0,11,1,Tuesday,14,Morning,74.9897,1.8116,1499.5345,27.1036,8.4653,0.2807,0.0643,0.0224,1.4576,0.2773,7.5385,0.000778
2025-04-01 11:14:00,77.08,1532,8.76,0.1,1.53,0,11,1,Tuesday,14,Morning,75.0281,1.8321,1499.4483,26.99,8.4614,0.2747,0.0648,0.0229,1.4528,0.2735,5.7255,0.000999
2025-04-01 11:15:00,77.21,1529,8.7,0.09,1.2,0,11,1,Tuesday,14,Morning,75.0328,1.8374,1500.7931,26.4719,8.466,0.2765,0.0653,0.0231,1.4538,0.2724,7.25,0.000785
2025-04-01 11:16:00,72.12,1461,8.88,0.08,1.16,0,11,1,Tuesday,14,Morning,74.9824,1.8768,1500.5517,26.7734,8.4764,0.2806,0.065,0.0227,1.4417,0.2696,7.6552,0.000794
2025-04-01 11:17:00,77.03,1533,8.29,0.06,1.26,0,11,1,Tuesday,14,Morning,75.0272,1.8943,1501.7414,26.6534,8.4738,0.2816,0.0647,0.0227,1.434,0.2682,6.5794,0.000822
2025-04-01 11:18:00,75.88,1479,8.5,0.04,1.46,1,11,1,Tuesday,14,Morning,75.1128,1.816,1501.3103,26.8179,8.4705,0.2801,0.0647,0.0227,1.441,0.2633,5.8219,0.000987
2025-04-01 11:19:00,76.82,1466,8.88,0.07,1.99,0,11,1,Tuesday,14,Morning,75.1447,1.8296,1500.5,27.1663,8.4803,0.2844,0.0652,0.0224,1.4493,0.2728,4.4623,0.001357
2025-04-01 11:20:00,76.67,1527,8.3,0.08,1.4,0,11,1,Tuesday,14,Morning,75.1416,1.8269,1500.2586,26.8606,8.4812,0.2837,0.0648,0.022,1.4529,0.2707,5.9286,0.000917
2025-04-01 11:21:00,71.68,1490,8.26,0.09,1.41,0,11,1,Tuesday,14,Morning,75.0898,1.8818,1500.3793,26.7974,8.4764,0.2851,0.0657,0.022,1.4493,0.2699,5.8582,0.000946
2025-04-01 11:22:00,74.47,1548,8.06,0.04,1.64,0,11,1,Tuesday,14,Morning,75.1081,1.8703,1501.1207,27.5127,8.4629,0.286,0.0648,0.022,1.4588,0.2667,4.9146,0.001059
2025-04-01 11:23:00,72.01,1531,8.28,0.04,1.15,0,11,1,Tuesday,14,Morning,75.0426,1.9114,1500.9483,27.2889,8.4567,0.286,0.0648,0.022,1.4462,0.2636,7.2,0.000751
2025-04-01 11:24:00,78.93,1545,8.06,0.05,1.89,0,11,1,Tuesday,14,Morning,75.1328,1.9694,1501.1724,27.6,8.4553,0.2878,0.0641,0.0218,1.4536,0.27,4.2646,0.001223
2025-04-01 11:25:00,76.55,1495,8.16,0.04,1.52,0,11,1,Tuesday,14,Morning,75.1434,1.9755,1501.1724,27.6,8.4545,0.2886,0.0641,0.0218,1.4519,0.2692,5.3684,0.001017
2025-04-01 11:26:00,77.41,1513,8.45,0.1,1.11,0,11,1,Tuesday,14,Morning,75.2014,1.9921,1500.8276,27.3189,8.4583,0.287,0.0647,0.0223,1.4381,0.2658,7.6126,0.000734
2025-04-01 11:27:00,75.47,1498,8.51,0.09,1.94,0,11,1,Tuesday,14,Morning,75.1214,1.8816,1500.3966,27.1597,8.4633,0.2853,0.0657,0.0221,1.4398,0.2688,4.3866,0.001295
2025-04-01 11:28:00,75.34,1452,8.63,0.09,1.7,0,11,1,Tuesday,14,Morning,75.1836,1.8263,1499.431,27.8707,8.4736,0.2802,0.0662,0.0223,1.4476,0.2697,5.0765,0.001171
2025-04-01 11:29:00,73.4,1515,8.96,0.05,1.96,0,11,1,Tuesday,14,Morning,75.1417,1.8391,1499.5172,27.9117,8.4812,0.2873,0.0662,0.0223,1.4553,0.2779,4.5714,0.001294
2025-04-01 11:30:00,74.12,1473,8.44,0.05,1.06,0,11,1,Tuesday,14,Morning,75.1274,1.8438,1499.2414,28.0959,8.4786,0.287,0.0659,0.0224,1.4483,0.2827,7.9623,0.00072
2025-04-01 11:31:00,74.41,1498,8.71,0.06,1.69,1,11,1,Tuesday,14,Morning,75.1683,1.7999,1499.2241,28.0964,8.4872,0.2863,0.0652,0.0219,1.4534,0.2843,5.1538,0.001128
2025-04-01 11:32:00,74.25,1482,8.04,0.06,1.82,1,11,1,Tuesday,14,Morning,75.1552,1.8039,1499.431,27.921,8.4788,0.2922,0.0653,0.0219,1.4607,0.2883,4.4176,0.001228
2025-04-01 11:33:00,75.66,1459,8.54,0.03,1.15,0,11,1,Tuesday,14,Morning,75.1822,1.7994,1499.0345,28.3332,8.4867,0.2874,0.065,0.0223,1.4616,0.2872,7.4261,0.000788
2025-04-01 11:34:00,73.26,1466,8.6,0.08,1.63,0,11,1,Tuesday,14,Morning,75.2024,1.7704,1499.0,28.3728,8.4914,0.287,0.0659,0.0218,1.4634,0.288,5.2761,0.001112
2025-04-01 11:35:00,75.18,1466,8.42,0.04,1.33,0,11,1,Tuesday,14,Morning,75.141,1.7062,1498.3276,28.6885,8.4857,0.285,0.065,0.0219,1.4597,0.2883,6.3308,0.000907
2025-04-01 11:36:00,76.56,1536,8.26,0.08,1.72,0,11,1,Tuesday,14,Morning,75.1766,1.714,1499.0,29.1108,8.4886,0.2817,0.0653,0.0219,1.466,0.2899,4.8023,0.00112
2025-04-01 11:37:00,73.35,1495,8.56,0.08,1.35,0,11,1,Tuesday,14,Morning,75.135,1.7288,1499.6207,28.6227,8.4947,0.2794,0.0659,0.0219,1.4569,0.2849,6.3407,0.000903
2025-04-01 11:38:00,75.24,1466,8.42,0.07,1.92,0,11,1,Tuesday,14,Morning,75.1407,1.7286,1498.8276,28.9095,8.4879,0.2764,0.0659,0.0219,1.4724,0.2852,4.3854,0.00131
2025-04-01 11:39:00,73.84,1545,8.14,0.06,1.24,0,11,1,Tuesday,14,Morning,75.1152,1.7368,1500.431,28.8457,8.4772,0.2776,0.0664,0.0214,1.474,0.2837,6.5645,0.000803
2025-04-01 11:40:00,74.54,1531,8.36,0.04,1.72,0,11,1,Tuesday,14,Morning,75.1297,1.7283,1500.6724,29.0447,8.4716,0.2766,0.0664,0.0214,1.4743,0.284,4.8605,0.001123
2025-04-01 11:41:00,73.41,1461,8.67,0.04,1.28,0,11,1,Tuesday,14,Morning,75.1147,1.7395,1499.7241,29.4307,8.4691,0.2742,0.0655,0.0215,1.4671,0.2835,6.7734,0.000876
2025-04-01 11:42:00,76.08,1533,8.93,0.04,1.17,0,11,1,Tuesday,14,Morning,75.0778,1.6946,1500.4138,29.7375,8.475,0.2804,0.0652,0.0217,1.465,0.2852,7.6325,0.000763
2025-04-01 11:43:00,77.27,1486,8.0,0.08,1.3,0,11,1,Tuesday,14,Morning,75.1476,1.7001,1500.8966,29.2603,8.4616,0.2842,0.0653,0.0218,1.4538,0.2785,6.1538,0.000875
2025-04-01 11:44:00,77.22,1492,8.86,0.1,1.83,0,11,1,Tuesday,14,Morning,75.1916,1.7204,1500.3621,29.1323,8.4647,0.2876,0.066,0.0222,1.4633,0.2819,4.8415,0.001227
2025-04-01 11:45:00,72.11,1457,8.33,0.08,1.37,0,11,1,Tuesday,14,Morning,75.0995,1.7402,1499.9655,29.5676,8.4595,0.2872,0.0666,0.0222,1.4683,0.2775,6.0803,0.00094
2025-04-01 11:46:00,74.82,1545,8.29,0.1,1.56,0,11,1,Tuesday,14,Morning,75.0802,1.7369,1501.1207,30.0,8.4624,0.2846,0.0666,0.0222,1.4745,0.2754,5.3141,0.00101
2025-04-01 11:47:00,72.76,1520,8.31,0.08,1.08,0,11,1,Tuesday,14,Morning,75.0509,1.7617,1502.0,29.7887,8.4593,0.2852,0.0667,0.0223,1.4684,0.2802,7.6944,0.000711
2025-04-01 11:48:00,74.58,1511,8.18,0.06,1.97,1,11,1,Tuesday,14,Morning,75.0383,1.7625,1501.5,29.3803,8.4479,0.2829,0.0664,0.0222,1.469,0.2811,4.1523,0.001304
2025-04-01 11:49:00,78.1,1542,8.32,0.06,1.48,0,11,1,Tuesday,14,Morning,75.12,1.7929,1502.431,29.7976,8.4416,0.2816,0.0667,0.022,1.4736,0.2789,5.6216,0.00096
2025-04-01 11:50:00,77.6,1548,8.03,0.04,1.67,0,11,1,Tuesday,14,Morning,75.2088,1.7859,1504.0345,29.7026,8.4378,0.2856,0.0667,0.022,1.4776,0.2801,4.8084,0.001079
2025-04-01 11:51:00,76.48,1518,8.08,0.07,1.34,0,11,1,Tuesday,14,Morning,75.2352,1.7933,1503.9138,29.63,8.436,0.2875,0.0667,0.022,1.4822,0.2754,6.0299,0.000883
2025-04-01 11:52:00,74.92,1480,8.69,0.03,1.73,1,11,1,Tuesday,14,Morning,75.2298,1.7782,1503.5085,29.538,8.4403,0.2869,0.0661,0.0223,1.4864,0.2749,5.0231,0.001169
2025-04-01 11:53:00,78.67,1539,8.32,0.09,1.68,0,11,1,Tuesday,14,Morning,75.2914,1.8335,1504.6102,29.6305,8.4349,0.2861,0.0671,0.022,1.489,0.276,4.9524,0.001092
2025-04-01 11:54:00,76.42,1549,8.39,0.07,1.34,0,11,1,Tuesday,14,Morning,75.3276,1.8343,1506.2542,29.3508,8.4319,0.2856,0.0669,0.0219,1.4856,0.2766,6.2612,0.000865
2025-04-01 11:55:00,78.58,1475,8.57,0.09,1.61,0,11,1,Tuesday,14,Morning,75.3212,1.8219,1506.5424,28.9496,8.4407,0.2816,0.0675,0.0221,1.4941,0.2725,5.323,0.001092
2025-04-01 11:57:00,75.5,1525,8.8,0.09,1.92,0,11,1,Tuesday,14,Morning,75.361,1.79,1506.431,29.2107,8.4347,0.2776,0.0672,0.0221,1.5019,0.278,4.5833,0.001259
2025-04-01 11:58:00,71.16,1476,8.1,0.07,1.7,0,11,1,Tuesday,14,Morning,75.2888,1.8731,1505.4138,29.2257,8.4338,0.2786,0.0676,0.0219,1.506,0.2792,4.7647,0.001152
2025-04-01 11:59:00,74.17,1517,8.65,0.07,1.47,0,11,1,Tuesday,14,Morning,75.2945,1.8691,1505.8793,29.1909,8.445,0.2738,0.0671,0.0215,1.5009,0.2769,5.8844,0.000969
2025-04-01 12:00:00,75.33,1501,8.53,0.06,1.19,1,12,1,Tuesday,14,Morning,75.319,1.8599,1505.0517,28.6218,8.4486,0.2735,0.0671,0.0215,1.4869,0.2717,7.1681,0.000793
2025-04-01 12:01:00,74.02,1529,8.96,0.06,1.62,0,12,1,Tuesday,14,Morning,75.2933,1.8675,1505.7414,28.71,8.4581,0.2816,0.0669,0.0215,1.4916,0.2716,5.5309,0.00106
2025-04-01 12:02:00,74.19,1505,8.36,0.08,1.09,0,12,1,Tuesday,14,Morning,75.2581,1.8687,1505.5,28.6554,8.4643,0.2752,0.0667,0.0214,1.4895,0.2743,7.6697,0.000724
2025-04-01 12:03:00,79.33,1498,8.78,0.05,1.58,0,12,1,Tuesday,14,Morning,75.3472,1.9375,1505.7586,28.5161,8.4676,0.2779,0.0659,0.021,1.495,0.2728,5.557,0.001055
2025-04-01 12:04:00,74.69,1480,8.28,0.07,1.95,0,12,1,Tuesday,14,Morning,75.3722,1.9191,1504.6034,28.1711,8.4626,0.2786,0.066,0.021,1.5024,0.2792,4.2462,0.001318
2025-04-01 12:05:00,71.87,1539,8.06,0.05,1.35,0,12,1,Tuesday,14,Morning,75.3038,1.9722,1505.2759,28.5226,8.4595,0.2821,0.0664,0.0206,1.5028,0.279,5.9704,0.000877
2025-04-01 12:06:00,76.48,1451,8.81,0.07,1.09,0,12,1,Tuesday,14,Morning,75.3237,1.9611,1504.3559,29.1452,8.4654,0.2833,0.0664,0.0204,1.4958,0.2818,8.0826,0.000751
2025-04-01 12:07:00,75.4,1502,8.08,0.09,1.68,0,12,1,Tuesday,14,Morning,75.351,1.9505,1504.1525,29.1186,8.4544,0.2855,0.0669,0.0206,1.499,0.2828,4.8095,0.001119
2025-04-01 12:08:00,76.19,1450,8.53,0.09,1.51,0,12,1,Tuesday,14,Morning,75.3439,1.9466,1503.5085,29.892,8.4571,0.2855,0.0668,0.0204,1.501,0.2824,5.649,0.001041
2025-04-01 12:09:00,72.91,1482,8.28,0.09,1.23,0,12,1,Tuesday,14,Morning,75.2824,1.9655,1502.8983,29.9584,8.4586,0.2842,0.0671,0.0206,1.4888,0.2782,6.7317,0.00083
2025-04-01 12:10:00,74.66,1487,8.16,0.09,1.44,0,12,1,Tuesday,14,Morning,75.2497,1.9594,1502.2373,29.87,8.4493,0.2849,0.0678,0.0207,1.4897,0.278,5.6667,0.000968
2025-04-01 12:11:00,73.1,1543,8.97,0.06,1.99,0,12,1,Tuesday,14,Morning,75.182,1.9636,1503.1864,30.2646,8.4488,0.2839,0.0673,0.0205,1.5054,0.2796,4.5075,0.00129
